startDate,endDate,unit,value
2020-09-08 08:49:38 +0000,2020-09-08 08:49:41 +0000,dBASPL,62.01500702
2020-09-08 08:50:35 +0000,2020-09-08 08:50:45 +0000,dBASPL,59.00996294
2020-09-08 08:53:16 +0000,2020-09-08 08:54:25 +0000,dBASPL,40.206245
2020-09-08 08:54:27 +0000,2020-09-08 08:54:36 +0000,dBASPL,59.86947471
2020-09-08 08:55:21 +0000,2020-09-08 09:00:11 +0000,dBASPL,53.31062804
2020-09-08 09:00:15 +0000,2020-09-08 09:02:15 +0000,dBASPL,57.51057936
2020-09-08 09:48:28 +0000,2020-09-08 09:50:11 +0000,dBASPL,54.68109826
2020-09-08 09:50:11 +0000,2020-09-08 09:50:53 +0000,dBASPL,45.69705708
2020-09-08 09:51:05 +0000,2020-09-08 09:52:41 +0000,dBASPL,47.2696456
2020-09-08 09:52:41 +0000,2020-09-08 10:09:40 +0000,dBASPL,49.0159041
2020-09-08 10:51:31 +0000,2020-09-08 10:56:42 +0000,dBASPL,82.54415713
2020-09-08 10:59:57 +0000,2020-09-08 11:06:15 +0000,dBASPL,65.97784777
2020-09-09 00:46:57 +0000,2020-09-09 00:49:43 +0000,dBASPL,66.93309864
2020-09-09 00:49:43 +0000,2020-09-09 00:49:52 +0000,dBASPL,66.54144565
2020-09-09 00:49:52 +0000,2020-09-09 00:50:04 +0000,dBASPL,68.5340097
2020-09-09 00:50:04 +0000,2020-09-09 00:50:07 +0000,dBASPL,67.93408966
2020-09-09 00:50:07 +0000,2020-09-09 00:54:17 +0000,dBASPL,66.18429887
2020-09-09 03:44:32 +0000,2020-09-09 03:51:37 +0000,dBASPL,71.2753895
2020-09-09 03:51:37 +0000,2020-09-09 03:52:35 +0000,dBASPL,72.94094152
2020-09-09 03:52:35 +0000,2020-09-09 04:04:03 +0000,dBASPL,72.47527363
2020-09-09 04:04:03 +0000,2020-09-09 04:09:44 +0000,dBASPL,72.73613235
2020-09-10 00:56:20 +0000,2020-09-10 01:19:07 +0000,dBASPL,61.3989081
2020-09-10 01:19:09 +0000,2020-09-10 01:19:33 +0000,dBASPL,61.95624244
2020-09-10 01:19:33 +0000,2020-09-10 01:19:54 +0000,dBASPL,65.62008581
2020-09-10 01:19:54 +0000,2020-09-10 01:34:26 +0000,dBASPL,66.00692909
2020-09-10 01:35:54 +0000,2020-09-10 02:02:08 +0000,dBASPL,71.27076638
2020-09-10 02:02:08 +0000,2020-09-10 02:02:23 +0000,dBASPL,62.02318069
2020-09-10 02:02:23 +0000,2020-09-10 02:03:17 +0000,dBASPL,67.60250108
2020-09-10 02:03:17 +0000,2020-09-10 02:03:29 +0000,dBASPL,67.62870341
2020-09-10 02:03:29 +0000,2020-09-10 02:05:24 +0000,dBASPL,64.71876807
2020-09-10 02:17:36 +0000,2020-09-10 02:25:25 +0000,dBASPL,72.82978242
2020-09-10 02:25:25 +0000,2020-09-10 02:25:43 +0000,dBASPL,74.9008143
2020-09-10 02:25:43 +0000,2020-09-10 02:26:16 +0000,dBASPL,74.85425699
2020-09-10 02:26:16 +0000,2020-09-10 02:26:19 +0000,dBASPL,74.19148254
2020-09-10 02:26:19 +0000,2020-09-10 02:30:54 +0000,dBASPL,74.03249593
2020-09-10 02:30:54 +0000,2020-09-10 02:31:03 +0000,dBASPL,72.64002565
2020-09-10 02:31:03 +0000,2020-09-10 02:33:46 +0000,dBASPL,73.74305227
2020-09-10 02:33:46 +0000,2020-09-10 02:33:52 +0000,dBASPL,62.14302034
2020-09-10 02:33:52 +0000,2020-09-10 02:34:07 +0000,dBASPL,73.30106374
2020-09-10 02:38:24 +0000,2020-09-10 02:44:08 +0000,dBASPL,68.45579577
2020-09-10 02:44:08 +0000,2020-09-10 02:44:14 +0000,dBASPL,68.73986719
2020-09-10 02:44:14 +0000,2020-09-10 02:44:38 +0000,dBASPL,73.34744895
2020-09-10 02:44:38 +0000,2020-09-10 02:45:05 +0000,dBASPL,75.02958726
2020-09-10 02:50:48 +0000,2020-09-10 02:51:06 +0000,dBASPL,72.40750196
2020-09-10 02:51:06 +0000,2020-09-10 02:51:15 +0000,dBASPL,70.59760251
2020-09-10 02:51:15 +0000,2020-09-10 02:53:55 +0000,dBASPL,74.34936585
2020-09-10 02:53:55 +0000,2020-09-10 02:53:58 +0000,dBASPL,71.92753601
2020-09-10 03:02:31 +0000,2020-09-10 03:02:46 +0000,dBASPL,67.70557063
2020-09-10 03:02:46 +0000,2020-09-10 03:02:52 +0000,dBASPL,67.13299527
2020-09-10 03:02:52 +0000,2020-09-10 03:03:01 +0000,dBASPL,59.8789631
2020-09-10 03:03:01 +0000,2020-09-10 03:03:59 +0000,dBASPL,62.60894629
2020-09-10 03:03:59 +0000,2020-09-10 03:04:35 +0000,dBASPL,70.19522487
2020-09-10 03:04:35 +0000,2020-09-10 03:25:58 +0000,dBASPL,68.02619594
2020-09-10 03:25:58 +0000,2020-09-10 03:26:01 +0000,dBASPL,70.1722641
2020-09-10 03:26:01 +0000,2020-09-10 03:28:08 +0000,dBASPL,68.22996018
2020-09-10 03:28:08 +0000,2020-09-10 03:28:20 +0000,dBASPL,70.11891661
2020-09-10 03:28:20 +0000,2020-09-10 03:28:44 +0000,dBASPL,70.67173542
2020-09-10 03:28:44 +0000,2020-09-10 03:28:47 +0000,dBASPL,64.21458435
2020-09-10 03:31:27 +0000,2020-09-10 03:31:30 +0000,dBASPL,64.78049469
2020-09-10 03:31:30 +0000,2020-09-10 03:31:39 +0000,dBASPL,68.09126068
2020-09-10 03:31:39 +0000,2020-09-10 03:31:42 +0000,dBASPL,68.42752838
